"","sex","birth","marriage","religion","income","code_job","code_region"
"14088",2,1992,5,1,80,952,7
"14089",1,2000,0,1,NA,NA,7
"14090",2,1970,1,2,60.1,999,7
"14091",1,1946,1,1,NA,NA,7
"14092",2,1949,1,1,NA,NA,7
"14093",1,1960,1,2,NA,611,7
"14094",2,1959,1,2,NA,611,7
"14095",1,1941,1,1,NA,NA,7
"14096",2,1945,1,1,NA,NA,7
"14097",1,1971,4,2,NA,NA,7
"14098",1,1980,1,2,NA,841,2
"14099",2,1982,1,2,82.8,313,2
"14100",2,2008,0,2,NA,NA,2
"14101",2,2010,0,2,NA,NA,2
"14102",1,1974,5,2,NA,910,1
"14103",1,1943,1,2,NA,NA,1
"14104",2,1950,1,2,NA,NA,1
"14105",1,1977,5,2,100,922,1
"14106",1,1949,1,1,114.5,941,1
"14107",2,1956,1,1,NA,NA,1
"14108",1,1926,1,2,NA,NA,1
"14109",2,1927,1,2,NA,NA,1
"14110",2,1955,5,2,NA,NA,1
"14111",1,1974,1,2,NA,771,2
"14112",2,1983,1,2,NA,NA,2
"14113",2,2007,0,2,NA,NA,2
"14114",2,2009,0,2,NA,NA,2
"14115",1,1935,1,2,NA,399,2
"14116",2,1938,1,2,NA,NA,2
"14117",1,1976,1,1,232,510,2
"14118",2,1979,1,1,179,247,2
"14119",1,2006,0,1,NA,NA,2
"14120",1,2009,0,1,NA,NA,2
"14121",1,1943,1,1,NA,NA,2
"14122",2,1944,1,1,NA,NA,2
"14123",1,1940,1,2,NA,NA,2
"14124",2,1942,1,1,NA,NA,2
"14125",1,1936,1,1,NA,NA,2
"14126",2,1940,1,1,NA,NA,2
"14127",2,1946,2,2,NA,NA,2
"14128",1,1957,1,1,NA,530,2
"14129",2,1963,1,1,358.3,211,2
"14130",1,1991,5,1,NA,NA,2
"14131",1,1948,3,2,NA,NA,7
"14132",2,1954,3,2,NA,NA,7
"14133",1,1980,5,2,NA,NA,7
"14134",1,1935,1,1,NA,NA,7
"14135",2,1942,1,1,NA,NA,7
"14136",2,1945,2,1,NA,NA,7
"14137",2,1937,2,1,NA,NA,7
"14138",2,1942,4,1,NA,NA,7
"14139",1,1943,1,2,NA,NA,7
"14140",2,1949,1,2,NA,NA,7
"14141",1,1946,1,1,NA,823,7
"14142",2,1949,1,1,NA,823,7
"14143",2,1932,2,2,NA,NA,7
"14144",1,1947,1,2,NA,611,7
"14145",2,1953,1,2,NA,611,7
"14146",2,1934,2,1,NA,NA,7
"14147",2,1938,2,1,NA,NA,7
"14148",2,1939,2,1,NA,NA,7
"14149",2,1936,2,1,NA,NA,7
"14150",1,1939,4,2,NA,NA,7
"14151",1,1940,1,1,NA,611,7
"14152",2,1946,1,1,NA,611,7
"14153",1,1974,1,1,215,312,7
"14154",2,1942,2,1,NA,NA,7
"14155",2,1981,1,1,110,930,7
"14156",1,2012,0,1,NA,NA,7
"14157",1,1969,1,2,191,942,7
"14158",2,1971,1,2,NA,953,7
"14159",1,1996,5,2,NA,NA,7
"14160",2,2000,0,2,NA,NA,7
"14161",1,1953,1,2,157,930,7
"14162",2,1960,1,2,NA,NA,7
"14163",1,1941,1,2,NA,611,7
"14164",2,1942,1,2,NA,611,7
"14165",1,1965,1,1,301.6,873,7
"14166",2,1972,1,1,NA,NA,7
"14167",2,1993,5,1,NA,NA,7
"14168",1,1996,5,1,NA,NA,7
"14169",2,1937,2,1,NA,NA,7
"14170",2,1997,0,2,NA,NA,7
"14171",2,2007,0,2,NA,NA,7
"14172",1,1944,1,1,NA,NA,7
"14173",2,1948,1,1,NA,NA,7
"14174",2,1946,2,2,NA,NA,7
"14175",2,1940,2,1,NA,NA,7
"14176",1,1933,1,2,NA,611,7
"14177",2,1942,1,2,NA,611,7
"14178",1,1930,1,2,NA,NA,7
"14179",2,1939,1,2,NA,NA,7
"14180",2,1995,5,2,NA,NA,7
"14181",1,1946,1,2,NA,442,7
"14182",2,1950,1,2,NA,442,7
"14183",2,1972,3,2,250,442,7
"14184",2,1927,2,2,NA,NA,7
"14185",2,1930,2,2,NA,NA,7
"14186",1,1964,1,1,158,772,7
"14187",2,1971,1,1,200,521,7
"14188",2,1997,0,1,NA,NA,7
"14189",2,1999,0,1,NA,NA,7
"14190",1,1936,1,1,20,941,7
"14191",2,1945,1,1,NA,NA,7
"14192",1,1955,1,1,NA,873,7
"14193",2,1957,1,1,NA,NA,7
"14194",2,1986,1,2,NA,NA,7
"14195",1,1988,5,1,NA,NA,7
"14196",2,1991,5,1,144.8,247,7
"14197",1,1981,1,2,231,312,7
"14198",1,1973,1,1,303.3,510,7
"14199",2,1975,1,1,40,873,7
"14200",1,2002,0,1,NA,NA,7
"14201",1,2004,0,1,NA,NA,7
"14202",2,2013,0,2,NA,NA,7
"14203",1,1967,1,2,NA,873,7
"14204",2,1970,1,2,212,313,7
"14205",2,1997,0,2,NA,NA,7
"14206",2,2004,0,2,NA,NA,7
"14207",1,2008,0,2,NA,NA,7
"14208",1,1965,1,2,NA,873,7
"14209",2,1956,1,2,NA,NA,7
"14210",1,1993,5,2,142.1,312,7
"14211",1,1991,5,2,NA,NA,7
"14212",1,1941,1,1,20,999,7
"14213",2,1948,1,1,NA,NA,7
"14214",1,1965,1,2,NA,285,7
"14215",2,1975,1,2,44,442,7
"14216",1,2000,0,2,NA,NA,7
"14217",1,2005,0,2,NA,NA,7
"14218",1,2011,0,2,NA,NA,7
"14219",1,1931,1,1,NA,611,7
"14220",2,1932,1,1,NA,NA,7
"14221",1,1940,1,2,NA,611,7
"14222",2,1939,1,2,NA,NA,7
"14223",1,1966,1,1,593.3,135,1
"14224",2,1968,1,1,NA,NA,1
"14225",1,1994,5,1,NA,NA,1
"14226",1,1995,5,1,NA,NA,1
"14227",1,1997,0,1,NA,NA,1
"14228",1,1974,1,1,329.1,134,1
"14229",2,1974,1,2,NA,NA,1
"14230",1,2007,0,2,NA,NA,1
"14231",2,1942,2,1,NA,NA,1
"14232",1,1936,1,2,NA,NA,1
"14233",2,1937,1,1,NA,NA,1
"14234",1,1941,2,1,NA,NA,1
"14235",1,1935,2,2,NA,NA,2
"14236",1,1976,1,1,360,313,2
"14237",2,1976,1,1,NA,510,2
"14238",1,2012,0,1,NA,NA,2
"14239",1,1947,1,1,NA,NA,2
"14240",2,1944,1,1,76,941,2
"14241",1,1972,5,2,374.2,442,2
"14242",1,1947,1,2,NA,NA,2
"14243",2,1948,1,2,50,951,2
"14244",1,1940,1,2,NA,NA,7
"14245",2,1955,1,2,NA,NA,7
"14246",2,1991,5,2,NA,NA,7
"14247",2,1965,5,1,NA,NA,2
"14248",1,1938,1,2,NA,NA,2
"14249",2,1941,1,2,NA,NA,2
"14250",1,1947,1,1,NA,NA,7
"14251",2,1949,1,1,NA,951,7
"14252",1,1976,5,2,NA,NA,7
"14253",1,1929,1,2,NA,NA,7
"14254",2,1933,1,2,NA,NA,7
"14255",1,1940,1,2,NA,NA,7
"14256",2,1945,1,1,NA,NA,7
"14257",2,1943,2,2,20,941,7
"14258",1,1941,1,2,72.5,942,7
"14259",2,1942,1,1,NA,NA,7
"14260",2,1954,5,1,NA,NA,7
"14261",1,1936,3,2,NA,NA,7
"14262",1,1957,1,1,NA,NA,7
"14263",2,1952,1,1,NA,NA,7
"14264",1,1980,1,2,320.3,312,7
"14265",2,1983,1,2,NA,NA,7
"14266",1,2010,0,2,NA,NA,7
"14267",1,2012,0,2,NA,NA,7
"14268",1,1959,1,1,208.3,312,7
"14269",2,1962,1,1,108,930,7
"14270",1,1937,1,2,NA,NA,7
"14271",2,1940,1,2,NA,NA,7
"14272",1,1972,5,2,200,864,7
"14273",1,1931,1,2,NA,NA,7
"14274",2,1933,1,2,NA,NA,7
"14275",2,1938,2,1,NA,NA,7
"14276",2,1950,2,2,NA,NA,7
"14277",1,1936,1,1,NA,611,7
"14278",2,1942,1,1,NA,611,7
"14279",1,1942,1,1,NA,248,7
"14280",2,1944,1,1,NA,NA,7
"14281",1,1938,1,1,NA,NA,7
"14282",2,1940,1,1,NA,611,7
"14283",1,1936,1,1,NA,611,7
"14284",2,1946,1,1,18,611,7
"14285",2,1945,2,1,117,953,7
"14286",2,1959,3,1,NA,NA,7
"14287",1,1986,5,2,200,259,7
"14288",1,1969,1,1,169.6,930,7
"14289",2,1976,1,1,NA,NA,7
"14290",1,2008,0,1,NA,NA,7
"14291",2,2011,0,1,NA,NA,7
"14292",1,1965,1,2,NA,761,7
"14293",2,1971,1,2,NA,NA,7
"14294",1,2003,0,2,NA,NA,7
"14295",1,1975,1,1,300,761,7
"14296",2,1986,1,1,NA,NA,7
"14297",2,1931,2,2,NA,NA,7
"14298",1,1921,1,2,NA,NA,7
"14299",2,1927,1,2,NA,NA,7
"14300",2,1949,2,1,NA,NA,7
"14301",2,1934,2,1,NA,NA,3
"14302",2,1937,2,1,NA,NA,2
"14303",2,1932,2,2,NA,NA,2
"14304",2,1938,2,2,NA,NA,3
"14305",1,1932,2,1,NA,NA,3
"14306",2,1932,2,2,NA,NA,3
"14307",2,1931,2,2,NA,NA,3
"14308",2,1934,2,2,NA,NA,3
"14309",2,1933,2,1,NA,NA,3
"14310",1,1977,5,1,422,854,3
"14311",1,1935,2,1,NA,NA,3
"14312",2,1934,2,1,NA,NA,3
"14313",2,1959,2,1,NA,442,3
"14314",2,1980,5,1,150,313,3
"14315",1,1978,5,2,NA,NA,3
"14316",1,1927,2,1,NA,NA,3
"14317",1,1965,1,2,NA,772,3
"14318",2,1969,1,2,170,952,3
"14319",1,1995,5,2,NA,NA,3
"14320",1,2001,0,2,NA,NA,3
"14321",1,1951,1,1,NA,873,3
"14322",2,1949,1,1,NA,NA,3
"14323",1,1950,1,1,NA,910,3
"14324",2,1957,1,1,NA,NA,3
"14325",2,1954,3,1,95,941,3
"14326",1,1959,1,1,300,761,3
"14327",2,1966,1,1,85,951,3
"14328",1,1983,5,1,213,153,3
"14329",1,1949,1,2,NA,NA,3
"14330",2,1954,1,2,NA,NA,3
"14331",1,1978,5,2,NA,NA,3
"14332",1,1959,1,2,667,854,3
"14333",2,1963,1,2,NA,NA,3
"14334",1,1973,3,2,NA,874,3
"14335",2,1975,3,2,153,247,3
"14336",2,1998,0,2,NA,NA,3
"14337",2,2001,0,2,NA,NA,3
"14338",1,1949,1,1,NA,NA,3
"14339",2,1965,1,1,NA,NA,3
"14340",2,1946,2,1,NA,NA,3
"14341",1,1940,1,2,NA,NA,3
"14342",2,1940,1,2,NA,NA,3
"14343",2,1940,2,2,NA,NA,3
"14344",2,1939,2,1,NA,NA,3
"14345",2,1957,3,2,112,952,3
"14346",2,1986,5,2,NA,NA,3
"14347",1,1940,1,1,NA,NA,3
"14348",2,1940,1,1,NA,NA,3
"14349",1,1965,5,2,NA,NA,3
"14350",1,1950,1,2,213,910,3
"14351",2,1953,1,2,111,941,3
"14352",2,1979,5,2,NA,NA,3
"14353",1,1951,1,2,NA,611,3
"14354",2,1955,1,2,NA,NA,3
"14355",2,1933,1,2,NA,NA,3
"14356",1,1938,1,2,NA,NA,3
"14357",1,1951,1,2,NA,159,3
"14358",2,1952,1,2,NA,611,3
"14359",2,1986,5,2,375,243,1
"14360",1,1955,1,2,250,312,3
"14361",2,1956,1,2,NA,NA,3
"14362",2,1983,1,2,NA,NA,3
"14363",1,1987,5,2,NA,NA,3
"14364",1,1986,1,2,NA,151,3
"14365",1,1959,1,2,NA,521,3
"14366",2,1964,1,2,NA,NA,3
"14367",1,1988,5,2,237,312,3
"14368",1,1938,1,1,NA,NA,3
"14369",2,1938,1,1,NA,NA,3
"14370",1,1968,1,1,375,312,3
"14371",2,1971,1,1,NA,NA,3
"14372",2,1999,0,1,NA,NA,3
"14373",1,2000,0,1,NA,NA,3
"14374",1,1955,1,2,NA,873,3
"14375",2,1960,1,1,NA,NA,3
"14376",1,1946,1,1,NA,NA,3
"14377",2,1948,1,1,NA,NA,3
"14378",1,1977,5,2,100,999,3
"14379",2,1936,2,2,NA,NA,3
"14380",2,1932,2,1,NA,NA,3
"14381",1,1936,1,1,NA,NA,3
"14382",2,1941,1,1,NA,NA,3
"14383",1,1958,2,1,NA,NA,1
"14384",2,1942,2,1,NA,NA,1
"14385",1,1969,5,1,505.8,320,1
"14386",1,1940,1,1,NA,NA,1
"14387",2,1942,1,1,NA,NA,1
"14388",2,1941,2,1,NA,NA,1
"14389",1,1979,1,2,350,222,2
"14390",2,1979,1,2,58.3,259,2
"14391",1,2011,0,2,NA,NA,2
"14392",1,1933,2,2,NA,NA,2
"14393",1,1963,1,2,NA,772,2
"14394",2,1967,1,1,NA,NA,2
"14395",2,2010,0,2,NA,NA,2
"14396",1,1963,1,2,NA,873,2
"14397",2,1973,1,2,NA,NA,2
"14398",2,1992,5,2,NA,NA,2
"14399",2,1995,5,2,NA,NA,2
"14400",2,2002,0,2,NA,NA,2
"14401",2,1936,2,2,NA,NA,2
"14402",1,1955,1,2,207.5,730,2
"14403",2,1960,1,2,NA,722,2
"14404",1,1939,1,2,NA,NA,2
"14405",2,1949,1,2,88.3,941,2
"14406",1,1947,1,1,NA,274,2
"14407",2,1941,1,1,NA,NA,2
"14408",1,1963,5,2,NA,NA,2
"14409",2,1937,2,1,NA,NA,2
"14410",1,1934,1,1,NA,NA,2
"14411",2,1942,1,1,103.4,941,2
"14412",1,1942,1,1,NA,NA,2
"14413",2,1947,1,1,55,421,2
"14414",1,2008,0,1,NA,NA,2
"14415",1,1972,1,2,NA,761,3
"14416",2,1973,1,2,119,953,3
"14417",2,2000,0,2,NA,NA,3
"14418",2,2003,0,2,NA,NA,3
"14419",2,1941,2,1,NA,NA,3
"14420",2,1936,2,2,NA,NA,3
"14421",1,1979,1,2,316.7,312,3
"14422",2,1979,1,2,NA,NA,3
"14423",2,2009,0,2,NA,NA,3
"14424",2,2013,0,2,NA,NA,3
"14425",1,1948,1,2,NA,NA,3
"14426",2,1952,1,2,NA,NA,3
"14427",1,1931,1,2,NA,NA,3
"14428",2,1935,1,2,NA,NA,3
"14429",2,1973,3,2,146,314,3
"14430",2,1998,0,2,NA,NA,3
"14431",2,1999,0,2,NA,NA,3
"14432",2,1953,3,1,NA,NA,3
"14433",1,1944,1,1,NA,921,3
"14434",2,1945,1,1,NA,NA,3
"14435",2,1934,2,1,NA,NA,3
"14436",1,1957,1,1,642,312,3
"14437",2,1958,1,1,NA,259,3
"14438",2,1986,1,1,307.17,259,3
"14439",1,1989,5,1,160,254,3
"14440",1,1984,1,1,508,235,3
"14441",2,1942,2,1,NA,530,3
"14442",1,1963,5,1,NA,NA,3
"14443",2,1937,2,1,30,941,3
"14444",1,1962,1,1,625.92,742,3
"14445",2,1964,1,1,NA,NA,3
"14446",1,1952,1,2,344.57,743,3
"14447",2,1959,1,2,NA,NA,3
"14448",1,1978,5,2,385.5,753,3
"14449",1,1952,1,1,251.33,851,3
"14450",2,1952,1,1,NA,NA,3
"14451",2,1978,1,1,NA,NA,3
"14452",1,1971,1,1,543.73,141,3
"14453",1,1965,1,1,NA,NA,2
"14454",1,1997,0,1,NA,NA,2
"14455",2,1934,2,1,NA,NA,2
"14456",2,1965,1,1,1000,530,2
"14457",1,1995,5,1,NA,NA,2
"14458",1,1997,0,1,NA,NA,2
"14459",2,1965,3,2,78,442,3
"14460",2,1935,2,2,NA,NA,3
"14461",1,1946,1,1,NA,NA,3
"14462",2,1951,1,1,NA,NA,3
"14463",2,1999,0,1,NA,NA,3
"14464",1,1943,1,1,NA,NA,3
"14465",2,1947,1,1,NA,NA,3
"14466",1,1942,5,2,NA,NA,3
"14467",1,1954,1,1,NA,873,3
"14468",2,1956,1,1,NA,NA,3
"14469",1,1940,1,1,NA,611,3
"14470",2,1947,1,1,NA,611,3
"14471",2,1944,2,1,NA,422,3
"14472",2,1942,2,1,NA,NA,2
"14473",1,1969,5,1,170,891,2
"14474",1,1938,1,2,NA,NA,2
"14475",2,1946,1,1,NA,530,2
"14476",1,1973,5,2,NA,921,2
"14477",2,1938,2,1,NA,521,2
"14478",1,1946,3,2,540,139,2
"14479",2,1937,2,1,75.8,941,2
"14480",2,1956,2,2,NA,NA,2
"14481",2,1951,2,1,78,951,2
"14482",2,1981,1,2,NA,NA,2
"14483",1,1980,1,2,NA,772,2
"14484",1,1946,1,1,NA,NA,2
"14485",2,1946,1,1,NA,NA,2
"14486",1,1947,1,1,NA,873,2
"14487",2,1950,1,1,NA,NA,2
"14488",1,1948,1,1,138.3,942,2
"14489",2,1950,1,1,NA,NA,2
"14490",1,1950,1,2,153.7,942,2
"14491",2,1952,1,2,NA,NA,2
"14492",1,1934,1,1,NA,NA,2
"14493",2,1942,1,1,NA,NA,2
"14494",1,1940,1,1,NA,NA,2
"14495",2,1940,1,1,NA,NA,2
"14496",2,1972,5,1,NA,NA,2
"14497",2,1921,2,1,NA,NA,2
"14498",2,1937,2,2,NA,NA,3
"14499",1,1968,5,2,NA,521,3
"14500",2,1944,2,2,NA,NA,3
"14501",2,1977,5,2,257,243,3
"14502",1,1979,1,2,168.3,311,3
"14503",2,1935,2,2,NA,NA,3
"14504",2,1959,3,1,NA,NA,3
"14505",1,1936,1,2,NA,611,3
"14506",2,1936,1,2,NA,611,3
"14507",2,1998,0,2,NA,NA,3
"14508",1,1999,0,2,NA,NA,3
"14509",1,1941,1,2,NA,611,3
"14510",2,1941,1,1,NA,611,3
"14511",1,1968,3,2,257,875,3
"14512",1,1996,5,2,NA,NA,3
"14513",2,1998,0,2,NA,NA,3
"14514",2,1934,2,1,NA,NA,3
"14515",1,1941,1,1,NA,611,4
"14516",2,1935,1,1,NA,611,4
"14517",2,1938,2,1,NA,NA,4
"14518",2,1932,2,1,NA,611,4
"14519",1,1964,1,2,NA,611,4
"14520",2,1969,1,2,130,521,4
"14521",2,1995,5,2,NA,NA,4
"14522",1,1976,1,2,262,773,4
"14523",2,1970,1,2,80.8,873,4
"14524",2,2006,0,2,NA,NA,4
"14525",2,1965,3,1,54,442,2
"14526",1,1999,0,2,NA,NA,2
"14527",2,2002,0,2,NA,NA,2
"14528",2,1932,5,1,NA,NA,1
"14529",1,1941,1,1,NA,NA,4
"14530",2,1952,1,1,NA,NA,4
"14531",2,1925,2,1,NA,NA,4
"14532",2,1949,2,2,NA,611,4
"14533",1,1955,1,1,NA,611,4
"14534",2,1960,1,2,NA,611,4
"14535",2,1935,2,1,NA,NA,3
"14536",1,1968,5,1,NA,521,3
"14537",1,1946,1,1,NA,NA,3
"14538",2,1942,1,1,NA,NA,3
"14539",2,1961,4,2,122.5,952,3
"14540",1,1960,5,1,83,922,3
"14541",2,1947,1,2,NA,NA,3
"14542",1,1946,1,1,NA,NA,3
"14543",2,1953,1,1,NA,NA,3
"14544",2,1937,2,1,NA,NA,3
"14545",1,1952,1,1,NA,613,2
"14546",2,1964,1,1,NA,611,2
"14547",2,1956,2,1,200,421,2
"14548",1,1990,5,2,NA,NA,2
"14549",2,1991,5,2,220,399,2
"14550",1,1969,1,1,635,312,3
"14551",2,1968,1,1,NA,NA,3
"14552",1,2008,0,1,NA,NA,3
"14553",1,2010,0,1,NA,NA,3
"14554",2,2013,0,1,NA,NA,3
"14555",2,1976,5,2,170.5,245,2
"14556",1,1985,5,2,416.7,510,2
"14557",1,1963,1,2,691,141,1
"14558",2,1969,1,2,150,399,1
"14559",2,1992,5,2,NA,NA,1
"14560",2,1995,5,2,NA,NA,1
"14561",2,2002,0,2,NA,NA,1
"14562",1,1965,1,2,130,930,1
"14563",1,1930,1,2,NA,NA,1
"14564",2,1933,1,2,NA,NA,1
"14565",2,1986,1,2,NA,NA,1
"14566",1,2012,0,2,NA,NA,1
"14567",1,1935,2,1,NA,NA,2
"14568",2,1970,5,1,NA,NA,2
"14569",1,1983,1,2,650,320,2
"14570",2,1983,1,2,223.3,320,2
"14571",2,2011,0,2,NA,NA,2
"14572",1,2013,0,2,NA,NA,2
"14573",1,1942,1,2,NA,NA,1
"14574",2,1950,1,2,NA,NA,1
"14575",2,1937,2,2,NA,NA,4
"14576",1,1968,1,2,223.2,751,4
"14577",2,1969,1,2,18,421,4
"14578",2,1993,5,2,140,521,4
"14579",1,2004,0,2,NA,NA,4
"14580",1,2006,0,2,NA,NA,4
"14581",1,1935,1,1,NA,611,4
"14582",2,1938,1,1,NA,611,4
"14583",1,1934,1,1,NA,NA,4
"14584",2,1935,1,1,NA,NA,4
"14585",1,1977,5,2,341.7,741,4
"14586",1,1975,1,2,372,252,4
"14587",2,1979,1,2,0,252,4
"14588",1,2008,0,2,NA,NA,4
"14589",2,1942,2,2,NA,NA,4
"14590",2,1943,1,2,NA,NA,4
"14591",2,1953,2,1,NA,421,4
"14592",1,1925,2,2,NA,NA,4
"14593",1,1943,1,2,NA,NA,4
"14594",2,1947,1,2,NA,NA,4
"14595",2,1942,5,1,NA,NA,4
"14596",1,1980,1,2,395,231,4
"14597",2,1982,1,2,NA,NA,4
"14598",2,2010,0,2,NA,NA,4
"14599",2,1948,2,2,NA,NA,4
"14600",1,1966,5,2,NA,NA,4
"14601",1,1942,1,1,NA,521,4
"14602",2,1946,1,1,30,951,4
"14603",1,1935,1,2,NA,611,4
"14604",2,1937,1,2,NA,NA,4
"14605",1,1942,1,1,50,999,4
"14606",2,1949,1,1,NA,991,4
"14607",2,1963,3,1,NA,NA,4
"14608",1,1989,5,1,166.3,442,4
"14609",1,1956,1,2,112.5,773,2
"14610",2,1961,1,2,100,952,2
"14611",2,1985,5,2,220,259,2
"14612",2,1950,3,2,40,941,7
"14613",1,1952,1,1,NA,873,7
"14614",2,1955,1,1,199.8,441,7
"14615",1,1982,1,1,310.8,873,7
"14616",1,1988,5,1,180,873,7
"14617",1,1951,1,2,NA,NA,7
"14618",2,1961,1,2,NA,NA,7
"14619",2,1949,2,2,NA,NA,7
"14620",2,1942,2,1,NA,NA,7
"14621",1,1941,1,2,NA,NA,7
"14622",2,1941,1,2,NA,NA,7
"14623",2,1930,2,1,NA,NA,7
"14624",1,1974,1,2,768.8,854,7
"14625",2,1983,1,2,NA,NA,7
"14626",2,2010,0,2,NA,NA,7
"14627",2,2013,0,2,NA,NA,7
"14628",1,1932,2,2,NA,NA,7
"14629",2,1947,2,1,20,941,7
"14630",1,1994,5,2,212,521,7
"14631",1,1970,5,2,NA,141,7
"14632",2,1935,2,1,NA,NA,7
"14633",2,1943,2,2,NA,NA,7
"14634",1,1973,1,1,360,854,7
"14635",2,1976,1,1,30,392,7
"14636",1,2001,0,1,NA,NA,7
"14637",1,2003,0,1,NA,NA,7
"14638",2,1936,2,1,NA,941,7
"14639",2,1938,2,2,NA,NA,7
"14640",2,1928,2,1,NA,NA,7
"14641",1,1937,1,2,NA,611,4
"14642",2,1941,1,2,NA,611,4
"14643",1,1938,1,2,NA,611,4
"14644",2,1942,1,2,NA,NA,4
"14645",2,1940,2,2,NA,NA,4
"14646",2,1945,2,2,NA,NA,4
"14647",1,1966,3,2,NA,NA,4
"14648",2,1941,2,2,NA,NA,4
"14649",1,1933,1,1,NA,NA,4
"14650",2,1942,1,1,NA,NA,4
"14651",2,1942,2,1,NA,NA,7
"14652",2,1950,1,1,NA,NA,4
"14653",1,1942,1,1,NA,NA,4
"14654",1,1941,1,1,NA,NA,4
"14655",2,1951,1,1,132,991,4
"14656",2,1936,4,1,NA,NA,4
"14657",2,1936,2,1,NA,NA,4
"14658",2,1941,2,1,NA,NA,4
"14659",1,1947,6,2,NA,NA,4
"14660",2,1954,2,2,NA,NA,4
"14661",2,1933,2,1,NA,NA,7
"14662",1,1952,1,2,NA,NA,7
"14663",2,1956,1,1,NA,NA,7
"14664",2,1981,5,2,170,442,7
"14665",2,1947,1,2,NA,NA,7
"14666",1,1941,1,2,NA,NA,7
"14667",1,1972,1,2,465.5,442,7
"14668",2,1973,1,2,NA,521,7
"14669",2,1996,5,2,NA,NA,7
"14670",2,1999,0,2,NA,NA,7
"14671",2,1954,3,2,NA,952,7
"14672",2,1959,3,1,NA,NA,7
"14673",1,1947,1,1,NA,611,7
"14674",2,1949,1,1,NA,611,7
"14675",1,1975,5,1,NA,999,7
"14676",1,1939,1,2,NA,611,7
"14677",2,1943,1,2,NA,611,7
"14678",1,1932,1,1,NA,NA,7
"14679",2,1938,1,1,NA,NA,7
"14680",1,1951,1,2,126.6,942,7
"14681",2,1954,1,2,NA,611,7
"14682",2,1931,2,1,NA,NA,7
"14683",1,1937,1,2,NA,611,7
"14684",2,1944,1,2,NA,611,7
"14685",2,1932,2,1,NA,NA,7
"14686",2,1938,2,1,NA,NA,7
"14687",2,1935,2,1,NA,NA,7
"14688",1,1929,1,2,NA,NA,7
"14689",2,1933,1,2,NA,NA,7
"14690",1,1940,1,2,NA,611,7
"14691",2,1944,1,1,NA,611,7
"14692",1,1943,1,2,NA,611,7
"14693",2,1945,1,2,NA,611,7
"14694",2,1931,2,1,NA,NA,7
"14695",1,1947,1,2,NA,NA,2
"14696",2,1954,1,2,77,930,2
"14697",1,1944,1,1,NA,NA,2
"14698",2,1946,1,1,NA,NA,2
"14699",1,1939,1,1,NA,NA,2
"14700",2,1939,1,1,NA,NA,2
"14701",1,1940,1,1,NA,NA,2
"14702",2,1945,1,1,NA,NA,2
"14703",2,1943,2,1,NA,NA,2
"14704",1,1959,1,1,NA,873,2
"14705",2,1961,1,1,128,930,2
"14706",1,1982,1,1,258.2,530,2
"14707",2,1982,1,1,NA,NA,2
"14708",2,2010,0,1,NA,NA,2
"14709",1,2013,0,1,NA,NA,2
"14710",1,1938,1,1,NA,NA,2
"14711",2,1942,1,1,NA,NA,2
"14712",2,1964,2,1,88,721,2
"14713",2,1989,5,1,NA,NA,2
"14714",2,1990,5,1,210,243,2
"14715",2,1993,5,1,NA,NA,2
"14716",1,1941,1,2,NA,NA,7
"14717",2,1944,1,1,NA,NA,7
"14718",2,1940,2,2,NA,NA,7
"14719",1,1967,1,1,257,811,7
"14720",2,1968,1,1,140.3,313,7
"14721",2,1996,5,1,NA,NA,7
"14722",1,1968,1,1,129,930,7
"14723",2,1966,1,1,NA,NA,7
"14724",1,2000,0,1,NA,NA,7
"14725",1,2005,0,1,NA,NA,7
"14726",2,1938,2,2,NA,NA,7
"14727",1,1963,1,1,220.6,854,7
"14728",2,1964,1,1,NA,NA,7
"14729",2,1988,5,1,157.8,441,7
"14730",2,1931,2,1,NA,NA,7
"14731",1,1961,1,2,145,873,7
"14732",2,1967,1,2,NA,NA,7
"14733",2,1994,5,2,NA,521,7
"14734",1,2000,0,2,NA,NA,7
"14735",1,1979,1,2,237,843,4
"14736",2,1979,1,1,40,930,4
"14737",2,2006,0,2,NA,NA,4
"14738",1,1971,1,2,270,799,4
"14739",2,1971,1,2,NA,NA,4
"14740",1,1996,5,2,NA,NA,4
"14741",1,1999,0,2,NA,NA,4
"14742",1,1946,1,2,156.2,799,4
"14743",2,1947,1,2,NA,NA,4
"14744",2,1952,3,1,120,247,4
"14745",2,1992,5,1,NA,NA,4
"14746",1,1960,1,2,NA,151,4
"14747",2,1964,1,1,NA,NA,4
"14748",2,1988,5,2,160,247,4
"14749",1,1991,5,2,NA,NA,4
"14750",1,1946,1,1,NA,NA,4
"14751",2,1950,1,1,95,999,4
"14752",2,2004,0,1,NA,NA,4
"14753",1,1970,1,2,282,873,4
"14754",2,1977,1,2,NA,NA,4
"14755",2,2008,0,2,NA,NA,4
"14756",2,2011,0,2,NA,NA,4
"14757",1,1960,1,2,607.5,311,4
"14758",2,1963,1,2,91.7,530,4
"14759",2,1996,5,2,NA,NA,4
"14760",1,1972,1,2,NA,771,4
"14761",2,1978,1,2,60,930,4
"14762",2,2004,0,2,NA,NA,4
"14763",1,2006,0,2,NA,NA,4
"14764",2,1972,3,2,NA,NA,4
"14765",2,1997,0,2,NA,NA,4
"14766",1,2000,0,2,NA,NA,4
"14767",2,1942,2,1,NA,NA,4
